"Line","TrapID","Code","TrapType","TrapSubType","Tags","Latitude","Longitude","Easting","Northing","EntryID","Date","Status","InitialBait","Rebaited","BaitType","BaitDetails","RecordedBy","Strikes","SpeciesCaught","Sex","Maturity","TrapCondition","Notes"
NA,7223337,"MT 2D (retired)","Sentinel",NA,NA,-43.653068120483,172.62686851804,1569910.7394946,5166591.3119247,7960149,2022-03-24 09:36:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7462465,"1Sa","Sentinel",NA,NA,-43.650324369902,172.62504598295,1569762.3939262,5166895.3736194,7960166,2022-03-24 09:37:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum Paste Lure added and tag placed"
NA,7223915,"MT 2F","Sentinel",NA,NA,-43.651595722036,172.62614999781,1569852.0615667,5166754.5774333,7960244,2022-03-24 09:46:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7463463,"1Sb","Sentinel",NA,NA,-43.649517763552,172.62571304132,1569815.7839471,5166985.1989771,7960303,2022-03-24 09:53:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum Paste lure added and tree tagged"
NA,7224268,"MT 2J","Sentinel",NA,NA,-43.649925145164,172.62872599358,1570058.9647658,5166941.0459452,7960360,2022-03-24 10:01:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7464269,"1Sc","Sentinel",NA,NA,-43.64905335361,172.62655039549,1569883.0800233,5167037.0809938,7960592,2022-03-24 10:11:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum Paste lure added, cord replaced and tree tagged"
NA,7300267,"MT 2N","Sentinel",NA,NA,-43.650811523791,172.62938274299,1570112.3672687,5166842.8404554,7960558,2022-03-24 10:25:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",7301623,"5D A63","AT220",NA,NA,-43.655993970811,172.62764393327,1569974.7266978,5166266.6443691,7960583,2022-03-24 10:30:00,"Sprung","None","Yes","Mayo","Pb","Denis Aldridge",1,"Mouse",NA,"Adult","OK",NA
"1: MT Upper",7464580,"1Se","Sentinel",NA,NA,-43.648850188931,172.62770557303,1569976.1384177,5167060.0631549,7960730,2022-03-24 10:38:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum Paste lu lure added"
NA,7222776,"MT 3C (retired)","Sentinel",NA,NA,-43.651961816712,172.62895620235,1570078.5408718,5166714.9339742,7960841,2022-03-24 10:57:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301985,"ST A11 (retired)","AT220",NA,NA,-43.656766916259,172.62848471004,1570042.9078145,5166181.1039346,7960903,2022-03-24 11:02:00,"Still set, bait OK","None","Yes","Mayo","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7464631,"1Sf","Sentinel",NA,NA,-43.64868112938,172.62853931772,1570043.2921795,5167079.1403153,7960990,2022-03-24 11:09:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum Paste lure added"
NA,7223237,"MT 3A","Sentinel",NA,NA,-43.652231825359,172.62810814246,1570010.2865197,5166684.6404467,7961043,2022-03-24 11:15:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7222524,"MT 3D (retired)","Sentinel",NA,NA,-43.651988353218,172.62996997854,1570160.3063094,5166712.3517537,7961149,2022-03-24 11:28:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",7302621,"5F A9 (retired)","AT220",NA,NA,-43.657532137738,172.62910058457,1570092.9486179,5166096.3396171,7961154,2022-03-24 11:28:00,"Still set, bait OK","None","Yes","Mayo","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7961158,"1Sg","Sentinel",NA,NA,-43.649331851746,172.62938015909,1570111.4251469,5167007.1735054,7961168,2022-03-24 11:31:00,"Still set, bait missing",NA,"Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum paste lure added and location moved in trap nz"
NA,7222258,"MT 3C","Sentinel",NA,NA,-43.652046569856,172.63069545515,1570218.8384771,5166706.1467032,7961188,2022-03-24 11:35:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7248798,"ST 6M","Sentinel",NA,NA,-43.658287584789,172.62889346925,1570076.6232607,5166012.3640791,7961304,2022-03-24 11:44:00,"Still set, bait bad","None","Yes","Peanut butter","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7224641,"MT 3G","Sentinel",NA,NA,-43.651393017114,172.63080544116,1570227.3850358,5166778.7704559,7961365,2022-03-24 11:49:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7248672,"ST 6L (retired)","Sentinel",NA,NA,-43.658425940066,172.62825834011,1570025.4797806,5165996.768977,7961358,2022-03-24 11:54:00,"Still set, bait bad","None","Yes","Peanut butter","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7224643,"MT 3I","Sentinel",NA,NA,-43.651307835904,172.63248172468,1570362.5222188,5166788.830676,7961377,2022-03-24 11:57:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7294424,"C 8C","Sentinel",NA,NA,-43.653017841609,172.6351523993,1570578.7261989,5166599.8656553,7961384,2022-03-24 11:59:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter","L","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300733,"MT 9B","Sentinel",NA,NA,-43.650859129673,172.63296889279,1570401.5881907,5166838.8383174,7961470,2022-03-24 12:09:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum bait lure added"
"6: ST South",7247788,"ST 6H","Sentinel",NA,NA,-43.658859488601,172.62766279151,1569977.6750989,5165948.4032685,7961618,2022-03-24 12:19:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300884,"MT 9C","Sentinel",NA,NA,-43.650567773996,172.63348317311,1570442.9183359,5166871.3798549,7961641,2022-03-24 12:23:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum paste lure added"
"15. ST Auto Line",7248141,"A94 (retired)","AT220",NA,NA,-43.658192751775,172.62696999873,1569921.4809077,5166022.2010439,7961666,2022-03-24 12:28:00,"Still set, bait OK","None","Yes","Peanut butter","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301003,"MT 9D","Sentinel",NA,NA,-43.650283232271,172.63471864491,1570542.4117056,5166903.4205629,7961675,2022-03-24 12:29:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum Paste lure added"
NA,7225257,"MT 3K","Sentinel",NA,NA,-43.651094783404,172.63487827387,1570555.6812325,5166813.3454457,7961699,2022-03-24 12:33:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301684,"MT 9F","Sentinel",NA,NA,-43.650122536621,172.63615640324,1570658.2794999,5166921.7768333,7961717,2022-03-24 12:40:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Possum paste lure added"
NA,7294238,"C 8A","Sentinel",NA,NA,-43.654278541711,172.63361165722,1570455.0988964,5166459.3035559,7961724,2022-03-24 12:42:00,"Still set, bait bad","None","Yes","Peanut butter","L","Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7247462,"ST 6F (retired)","Sentinel",NA,NA,-43.659117845768,172.62921542686,1570102.995601,5165920.2702879,7961843,2022-03-24 12:52:00,"Still set, bait OK","None","Yes","Peanut butter","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7234443,"BF 7K","Sentinel",NA,NA,-43.650115623585,172.64016944894,1570981.9035283,5166923.9553511,7962360,2022-03-24 13:25:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7296957,"C 8I  (retired)","Sentinel",NA,NA,-43.649937594912,172.63974748194,1570947.7886794,5166943.5798047,7962510,2022-03-24 13:30:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Sentinel position may be too low on tree"
"6: ST South",7243273,"ST6B (retired)","Sentinel",NA,NA,-43.655459511479,172.63202292521,1570327.5678028,5166327.5769066,7962916,2022-03-24 13:55:00,"Still set, bait bad","None","Yes","Peanut butter","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243153,"ST 6A","Sentinel",NA,NA,-43.654868948409,172.63288517208,1570396.8064237,5166393.4734383,7963205,2022-03-24 14:07:00,"Still set, bait bad","None","Yes","Peanut butter","Pb","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7234485,"BF 7L (retired)","Sentinel",NA,NA,-43.649438130009,172.64095786861,1571045.1592505,5166999.4738356,7963247,2022-03-24 14:09:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter","L","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7295719,"C 8E","Sentinel",NA,NA,-43.651820344344,172.63686433792,1570716.1949919,5166733.4664506,7963955,2022-03-24 14:38:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter","L","Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7464580,"1Se","Sentinel",NA,NA,-43.648850188931,172.62770557303,1569976.1384177,5167060.0631549,8130416,2022-03-29 11:00:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7239958,"ST A5","AT220",NA,NA,-43.655106231131,172.62606689987,1569847.1168758,5166364.6660736,8130556,2022-03-29 11:13:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7240935,"ST A20 (retired)","AT220",NA,NA,-43.655274698906,172.62734120051,1569949.956871,5166346.4180023,8130705,2022-03-29 11:29:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Rat - Ship",NA,"Adult","OK",NA
NA,7301985,"ST A11 (retired)","AT220",NA,NA,-43.656766916259,172.62848471004,1570042.9078145,5166181.1039346,8130908,2022-03-29 11:42:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,"Adult","OK",NA
"5. ST Line",7302621,"5F A9 (retired)","AT220",NA,NA,-43.657532137738,172.62910058457,1570092.9486179,5166096.3396171,8131040,2022-03-29 11:59:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
"6: ST South",7233701,"6G","Sentinel",NA,NA,-43.656109715612,172.63022675415,1570183.0522436,5166254.7207442,8131852,2022-03-29 13:09:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",7233372,"5O S16","Sentinel",NA,NA,-43.655033248316,172.63063308826,1570215.2852722,5166374.4203798,8132474,2022-03-29 14:10:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7238251,"ST A15 (retired)","AT220",NA,NA,-43.654550424882,172.62449797282,1569720.3237785,5166425.8233902,8571027,2022-04-05 09:57:00,"Still set, bait bad","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243273,"ST6B (retired)","Sentinel",NA,NA,-43.655459511479,172.63202292521,1570327.5678028,5166327.5769066,8581028,2022-04-05 12:42:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243153,"ST 6A","Sentinel",NA,NA,-43.654868948409,172.63288517208,1570396.8064237,5166393.4734383,8581249,2022-04-05 12:51:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7233139,"BF 7C (retired)","Sentinel",NA,NA,-43.654067491497,172.63510562221,1570575.4665948,5166483.2737524,8588346,2022-04-05 15:34:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7242999,"ST 4G (retired)","Sentinel",NA,NA,-43.654471786144,172.62877508987,1570065.1824766,5166436.1085909,8857838,2022-04-08 10:17:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243153,"ST 6A","Sentinel",NA,NA,-43.654868948409,172.63288517208,1570396.8064237,5166393.4734383,9063014,2022-04-12 09:36:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243273,"ST6B (retired)","Sentinel",NA,NA,-43.655459511479,172.63202292521,1570327.5678028,5166327.5769066,9064213,2022-04-12 09:55:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7239215,"ST 4B","Sentinel",NA,NA,-43.654395161705,172.62431146721,1569705.2063044,5166442.9990428,9064864,2022-04-12 10:03:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7240113,"ST 4D (retired)","Sentinel",NA,NA,-43.654450343905,172.62593120088,1569835.8461937,5166437.460373,9066544,2022-04-12 10:34:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7242909,"ST 6D","Sentinel",NA,NA,-43.657425891022,172.6307436093,1570225.3796332,5166108.73026,9066651,2022-04-12 10:40:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7241865,"ST 4F","Sentinel",NA,NA,-43.654608456257,172.62737792663,1569952.5861576,5166420.4249929,9066909,2022-04-12 10:55:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7222784,"MT 2B","Sentinel",NA,NA,-43.651864853866,172.62475037315,1569739.3283612,5166724.1780378,9066956,2022-04-12 10:59:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7223337,"MT 2D (retired)","Sentinel",NA,NA,-43.653068120483,172.62686851804,1569910.7394946,5166591.3119247,9067086,2022-04-12 11:06:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7223915,"MT 2F","Sentinel",NA,NA,-43.651595722036,172.62614999781,1569852.0615667,5166754.5774333,9067113,2022-04-12 11:08:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7248798,"ST 6M","Sentinel",NA,NA,-43.658287584789,172.62889346925,1570076.6232607,5166012.3640791,9067407,2022-04-12 11:23:00,"Sprung","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7242999,"ST 4G (retired)","Sentinel",NA,NA,-43.654471786144,172.62877508987,1570065.1824766,5166436.1085909,9067932,2022-04-12 11:29:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300267,"MT 2N","Sentinel",NA,NA,-43.650811523791,172.62938274299,1570112.3672687,5166842.8404554,9068142,2022-04-12 11:30:00,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7432133,"MT 9A","Sentinel",NA,NA,-43.650677846146,172.63198216332,1570321.9262557,5166858.6195361,9069460,2022-04-12 11:43:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300733,"MT 9B","Sentinel",NA,NA,-43.650859129673,172.63296889279,1570401.5881907,5166838.8383174,9070264,2022-04-12 11:50:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300733,"MT 9B","Sentinel",NA,NA,-43.650859129673,172.63296889279,1570401.5881907,5166838.8383174,9070266,2022-04-12 11:50:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300884,"MT 9C","Sentinel",NA,NA,-43.650567773996,172.63348317311,1570442.9183359,5166871.3798549,9070269,2022-04-12 11:50:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7248672,"ST 6L (retired)","Sentinel",NA,NA,-43.658425940066,172.62825834011,1570025.4797806,5165996.768977,9070364,2022-04-12 11:52:00,"Sprung","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301003,"MT 9D","Sentinel",NA,NA,-43.650283232271,172.63471864491,1570542.4117056,5166903.4205629,9070581,2022-04-12 11:54:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7243351,"ST 4I (retired)","Sentinel",NA,NA,-43.653729600961,172.63085752499,1570232.7393,5166519.2854921,9070643,2022-04-12 11:55:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301316,"MT 9E (retired)","Sentinel",NA,NA,-43.649902240061,172.63552300483,1570607.0923973,5166946.0191119,9070594,2022-04-12 11:55:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301684,"MT 9F","Sentinel",NA,NA,-43.650122536621,172.63615640324,1570658.2794999,5166921.7768333,9071469,2022-04-12 12:04:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301809,"MT 9G","Sentinel",NA,NA,-43.649409689365,172.63841084244,1570839.7412265,5167001.7408667,9072032,2022-04-12 12:09:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7302002,"MT 9H","Sentinel",NA,NA,-43.650029235842,172.63753012916,1570769.0167648,5166932.6236002,9072426,2022-04-12 12:12:00,"Still set, bait OK","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7302118,"MT 9I","Sentinel",NA,NA,-43.65038103768,172.63762402933,1570776.7598189,5166893.585171,9072480,2022-04-12 12:13:00,"Still set, bait OK","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7234443,"BF 7K","Sentinel",NA,NA,-43.650115623585,172.64016944894,1570981.9035283,5166923.9553511,9075192,2022-04-12 12:44:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7234485,"BF 7L (retired)","Sentinel",NA,NA,-43.649438130009,172.64095786861,1571045.1592505,5166999.4738356,9076755,2022-04-12 12:59:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7297211,"C 8K (retired)","Sentinel",NA,NA,-43.649261476215,172.6420901908,1571136.390484,5167019.4875527,9078185,2022-04-12 13:13:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7233424,"6H (retired)","Sentinel",NA,NA,-43.655704850892,172.6305345121,1570207.6683944,5166299.7960217,9081215,2022-04-12 13:46:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7233701,"6G","Sentinel",NA,NA,-43.656109715612,172.63022675415,1570183.0522436,5166254.7207442,9081232,2022-04-12 13:47:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7233901,"ST 5I (retired)","Sentinel",NA,NA,-43.656385425267,172.62955879651,1570129.3276034,5166223.8599144,9082727,2022-04-12 14:08:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",7234011,"5I S19","Sentinel",NA,NA,-43.655510599384,172.62867825624,1570057.8901608,5166320.7018383,9083240,2022-04-12 14:15:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7233041,"ST 5C","Sentinel",NA,NA,-43.655068103051,172.63176245166,1570306.3712139,5166370.9540349,9084395,2022-04-12 14:32:00,"Still set, bait bad","Salted Rabbit","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7225257,"MT 3K","Sentinel",NA,NA,-43.651094783404,172.63487827387,1570555.6812325,5166813.3454457,9084490,2022-04-12 14:34:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7225257,"MT 3K","Sentinel",NA,NA,-43.651094783404,172.63487827387,1570555.6812325,5166813.3454457,9084491,2022-04-12 14:35:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7232911,"BF 7A","Sentinel",NA,NA,-43.654567717959,172.63373897391,1570465.5072169,5166427.2326172,9084864,2022-04-12 14:50:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7232857,"ST 5A (retired)","Sentinel",NA,NA,-43.653794142048,172.63340146857,1570437.9120301,5166513.0267021,9085155,2022-04-12 15:02:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
